id;name;host_id;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;city
13768233;2 Quiet Bedrooms in Stunning Spacious Home;8280568;94110;37.74563;-122.42465;Private room;207;3;22;2022-11-30;0.27;2;0;11;San Francisco
19331975;Private Loft and Free Parking in Charming SF Home;135420210;94112;37.72002;-122.45248;Private room;105;1;340;2023-02-25;4.99;1;262;39;San Francisco
568161;Comfortable Room in Glen Park (SF);2795397;94131;37.73218;-122.43726;Private room;72;2;396;2023-02-12;3.1;1;107;15;San Francisco
7341076;The Bloomsbury Room;4249288;94112;37.72729;-122.42926;Private room;90;2;95;2020-01-17;1.03;3;365;0;San Francisco
9909627;Gather Round the Fire Pit at a Period Russian Hill Flat;50955056;94109;37.79752;-122.42233;Entire home/apt;215;30;89;2023-02-06;1.02;1;189;3;San Francisco
16441567;A Convenient, Cozy, and Comfortable Stay;33861861;20002;38.91369;-77.00326;Entire home/apt;104;31;75;2018-10-28;1.0;1;0;0;Washington D.C.
53972612;Beauteous 3BR 3BA Deco Dream Home & Garden Oasis;5088214;94124;37.73948;-122.38686;Entire home/apt;368;30;6;2023-01-02;0.49;3;114;5;San Francisco
18828466;Real SF: renovated gem;1964901;94124;37.73333;-122.39363;Entire home/apt;175;30;4;2018-09-15;0.06;1;0;0;San Francisco
465723;Charming suite in West Portal area;305557;94127;37.74033;-122.47144;Entire home/apt;160;30;452;2022-04-16;3.45;1;356;1;San Francisco
29774896;Brookland room for rent!;29162373;20017;38.93854;-76.99236;Private room;35;31;4;2020-03-11;0.09;2;0;0;Washington D.C.
15494076;Charming 4BD Home on Capitol Hill;82181720;20002;38.89421;-76.97947;Entire home/apt;225;31;1;2017-01-23;0.01;1;0;0;Washington D.C.
6604564;2BR/1B Modern Design Flat @ Mission;4091830;94110;37.74727;-122.41823;Entire home/apt;350;30;33;2022-03-23;0.36;2;130;1;San Francisco
2314849;Marina Neighborhood Garden Studio, Dream Bathroom;11820504;94129;37.79802;-122.44742;Entire home/apt;94;30;17;2023-01-23;0.15;7;275;5;San Francisco
626868;Cooper Circle Apt.  Walk to Metro, Shaw, U St.;3111772;20001;38.91478;-77.01549;Entire home/apt;120;3;109;2022-12-26;0.87;3;311;5;Washington D.C.
654835;Georgetown's Chateau Bleu - Prv Rm2;1671809;20007;38.91504;-77.07064;Private room;139;31;14;2022-05-14;0.12;4;365;4;Washington D.C.
48657907;Heart of SF -- 2bdrm + WFH office/3rd bedroom;56440441;94110;37.7592;-122.41589;Entire home/apt;150;31;8;2022-12-18;0.43;1;238;3;San Francisco
43068017;Furnished Queen Bedroom C in 344;335380214;94110;37.76011;-122.41733;Private room;113;30;0;0;0.0;8;365;0;San Francisco
40224977;Bright, Spacious Two-Bedroom Guest Suite;166450;20001;38.91387;-77.01554;Entire home/apt;180;2;7;2020-08-09;0.18;1;0;0;Washington D.C.
11241452;Nob Hill Bedroom#1;23719876;94109;37.79013;-122.4208;Private room;120;30;7;2022-10-01;0.09;25;360;2;San Francisco
10033854;Cozy English Basement;25327630;20015;38.96054;-77.07954;Entire home/apt;50;31;1;2015-12-27;0.01;1;0;0;Washington D.C.
39350028;SoMa 1BR w/ Rooftop, W/D, BBQ, nr Muni;107434423;94103;37.7808;-122.41183;Entire home/apt;144;31;2;2020-08-01;0.05;138;354;0;San Francisco
570231666164617151;Sunny Top Floor Historic/Hip Mission District 1x1!;4430421;94110;37.75198;-122.42352;Entire home/apt;130;30;2;2022-11-16;0.21;154;360;2;San Francisco
46676129;2 bedroom, 2 bath, city dream! AMAZING VIEWS;23918094;94105;37.78809;-122.39134;Entire home/apt;319;30;2;2022-07-15;0.18;2;364;2;San Francisco
39904693;Stylish Victorian Studio on Historic Haight St;532947;94117;37.77054;-122.43885;Entire home/apt;200;3;11;2023-01-26;0.73;1;0;9;San Francisco
13112324;Capitol Hill--Steps away from the US Capitol;34407290;20003;38.88545;-77.00397;Entire home/apt;105;31;3;2016-06-20;0.04;1;0;0;Washington D.C.
17430696;The Suite! Large cozy studio with private entrance;117919835;94112;37.72843;-122.45208;Entire home/apt;150;2;236;2023-02-16;3.42;1;328;30;San Francisco
797074017479516515;1-Bedroom Suite with One Bed at Fairmont San Francisco by Suiteness;326084746;94108;37.792521;-122.410035;Private room;20000;1;0;0;0.0;26;119;0;San Francisco
37493632;Bedroom 1 Walia-Ibex;78194147;20010;38.92924;-77.02019;Private room;95;31;24;2021-08-26;0.55;5;83;0;Washington D.C.
23551287;Stratford Cozy Cool Queen;173206762;94102;37.78752;-122.40712;Hotel room;9999;1;19;2020-02-29;0.31;61;293;0;San Francisco
14804950;Stylish, cozy, private studio in Bernal Heights;24949158;94110;37.74486;-122.41814;Entire home/apt;140;1;726;2023-02-28;9.34;2;16;133;San Francisco
37914020;Bright apartment overlooking park;13907409;94115;37.78878;-122.43798;Entire home/apt;150;3;7;2022-12-12;1.14;1;0;7;San Francisco
2964999;Dupont Adams Morgan Townhouse Long term;5487930;20009;38.91435;-77.04064;Private room;135;28;17;2022-05-08;0.17;19;248;1;Washington D.C.
30397747;Gorgeous, recently decorated Marina 3BR/2BA Condo;10055649;94123;37.80104;-122.42881;Entire home/apt;611;30;1;2019-06-06;0.02;1;262;0;San Francisco
621365334579005523;Studio Suite in SF with Hot tub, Sauna & Roof Deck;20704144;94102;37.78876;-122.41095;Entire home/apt;162;2;18;2023-02-25;1.8;20;10;18;San Francisco
14447623;Capitol Hill: Large Urban/Luxe Apt Sleeps 4;88971653;20002;38.89277120080122;-76.99461340822769;Entire home/apt;189;3;24;2022-07-29;0.34;1;308;10;Washington D.C.
22691885;Awaken the Dawn Bunks&Breakfast (Capitol Hill) 2-1;146624030;20003;38.87917;-76.98945;Hotel room;29;1;23;2021-08-30;0.38;33;360;0;Washington D.C.
53149243;Bright Mission Top Floor 1x1;4430421;94110;37.75386;-122.42393;Entire home/apt;117;30;1;2022-07-03;0.12;154;179;1;San Francisco
597214254931666886;☀ Bright Modern SoMA Studio with Rooftop Views ☀;271916350;94107;37.78201;-122.39834;Entire home/apt;128;30;2;2022-09-30;0.31;1;331;2;San Francisco
36147990;The Americania Hotel, Superior Queen;269581043;94103;37.77887;-122.40987;Private room;10000;1;11;2020-03-11;0.28;3;285;0;San Francisco
36778591;S. Park Studio w/ Cafe on GF nr Caltrain;107434423;94107;37.7802473;-122.3958055;Entire home/apt;181;31;1;2019-11-10;0.02;138;0;0;San Francisco
7958349;Downtown Top U. Sq. Hotel/TS Studio;6346492;94102;37.78673;-122.41133;Private room;180;2;9;2016-10-08;0.1;29;0;0;San Francisco
39523552;The Marker San Francisco, Signature One Bedroom;303141126;94102;37.78594;-122.41108;Private room;349;1;1;2021-05-30;0.05;5;76;0;San Francisco
37461095;Charming Master Suite Own Bath;265485766;94110;37.75158;-122.40666;Private room;69;30;53;2022-12-24;2.51;5;56;24;San Francisco
38616419;SF Pac Heights Room/Fillmore/Polk/CPMC;9307785;94115;37.79126;-122.42997;Private room;50;30;0;0;0.0;1;0;0;San Francisco
54292856;Historic cottage on Greenwich steps with Bay Views;129794473;94111;37.8036;-122.40483;Entire home/apt;300;5;14;2023-02-25;1.9;1;265;14;San Francisco
38956896;Perfect Union Square Location - Hotel Style Suite;70722023;94102;37.78687;-122.41005;Entire home/apt;95;2;2;2022-09-23;0.05;41;0;1;San Francisco
18810325;Beach Flat Fast Wifi Street Parking  W/D Low Fees;39265388;94122;37.75911;-122.5081;Entire home/apt;112;3;61;2023-02-12;0.87;1;45;31;San Francisco
51433637;Modern Studio Minimal Living Maximum Lifestyle 304;253575857;94109;37.7918;-122.4198;Private room;126;1;34;2023-02-27;1.77;36;97;17;San Francisco
36018580;Dupont Circle 1BR w/ W/D 2 blocks to Whole Foods;107434423;20036;38.909237;-77.038223;Entire home/apt;141;32;1;2022-04-26;0.09;221;323;1;Washington D.C.
31490653;Edgewood Place;144377541;20002;38.91975;-77.00159;Entire home/apt;139;31;77;2022-10-22;1.55;1;365;18;Washington D.C.
761560785269340609;Romantic 1bd/1ba Victorian flat;431742153;94114;37.74941577988244;-122.43178210461048;Entire home/apt;113;30;0;0;0.0;2;83;0;San Francisco
17107439;Dorm Room with Private Bathroom;100390518;94102;37.78527;-122.40733;Private room;75;1;32;2022-03-28;0.45;19;56;3;San Francisco
32543867;SoMa 1BR w/ Gym, Roofdeck, BBQs, nr Tech HQs;107434423;94103;37.77368;-122.40925;Entire home/apt;189;31;0;0;0.0;138;336;0;San Francisco
2802418;Comfortable Room With Private Bathroom;13923854;94121;37.7751;-122.50099;Private room;108;2;373;2023-01-10;3.47;1;322;42;San Francisco
769703535447939559;Bright home in Castro/Mission;29123496;94114;37.76623943645546;-122.42785664232788;Private room;49;2;2;2023-01-29;0.97;1;0;2;San Francisco
21827349;Charming 1 bedroom enjoy staying in Laurel Heights;13832870;94118;37.78658;-122.44959;Entire home/apt;123;30;5;2022-08-05;0.1;17;365;3;San Francisco
674790216053935146;Airy 1bd/1bath | renovated kitchen & private yard;61459936;94124;37.73387;-122.38453;Entire home/apt;172;2;10;2023-02-21;1.44;2;223;10;San Francisco
41979414;Cozy En-Suite Garden-view Room w/ private entry;92844;94122;37.760853;-122.463737;Private room;110;2;109;2022-12-26;5.3;1;21;54;San Francisco
41190385;Rincon Hill 2BR w/ Rooftop, Hot Tub, nr. SV;107434423;94105;37.7872571;-122.3963215;Entire home/apt;389;31;0;0;0.0;138;0;0;San Francisco
10577391;Donatello Hotel_;52178915;94102;37.7868;-122.41143;Entire home/apt;190;2;70;2023-02-17;0.82;43;0;23;San Francisco
2145207;(800Mbps) 2BR@Center of San Fran;2991110;94102;37.78206;-122.41657;Entire home/apt;84;40;11;2018-11-20;0.1;3;49;0;San Francisco
41152887;*Master Private Bed&Bath in Brookland*;322298965;20017;38.93548;-76.99314;Private room;69;1;61;2023-02-21;3.0;4;51;49;Washington D.C.
43220752;Modern, Stylish 1Bd in Mission Dolores;19205444;94103;37.7657;-122.42598;Entire home/apt;149;30;4;2022-09-30;0.18;1;330;2;San Francisco
29487264;Apartment near DOWNTOWN in Historic Neighborhood;3806067;20001;38.91303;-77.01163;Entire home/apt;218;2;147;2023-02-24;2.81;4;323;48;Washington D.C.
21383867;Capitol Hill #8 Intern housing (8-person);146624030;20003;38.87909;-76.98778;Shared room;38;1;81;2023-03-01;1.23;33;0;29;Washington D.C.
31139508;Large Cozy House on Quiet Street Near Park;30907442;20016;38.94335;-77.08919;Entire home/apt;249;31;3;2021-08-07;0.06;1;0;0;Washington D.C.
9119249;Inn at the Opera Hotel Room;47514427;94102;37.77864;-122.42226;Private room;205;2;124;2021-11-01;1.44;27;258;0;San Francisco
18531983;SOMA PRIVATE ROOM;125934684;94105;37.78711;-122.39111;Private room;105;30;4;2022-09-25;0.21;2;345;2;San Francisco
1407881;Secluded Studio in Castro/Mission;1467308;94114;37.76235;-122.4307;Entire home/apt;160;30;197;2017-12-27;1.69;1;0;0;San Francisco
35848747;Entire guest suite in Noe Valley;7521684;94131;37.74531;-122.43343;Entire home/apt;245;3;44;2023-02-25;0.97;1;101;12;San Francisco
44262841;Newly built Bernal Heights InLaw w/ Outdoor Space;155667185;94110;37.74676;-122.40702;Entire home/apt;130;2;95;2023-03-02;3.11;1;27;39;San Francisco
44530899;Charming & Modern Space with High-end Amenities 🙌🏻;360187354;94114;37.76049;-122.4414;Entire home/apt;275;2;124;2023-02-26;4.95;1;57;60;San Francisco
51894028;Golden Gate Park  Oasis;6608866;94118;37.77489;-122.47265;Entire home/apt;380;2;3;2021-10-03;0.17;3;0;0;San Francisco
29082809;Home on the Hill - Private Apartment;75811540;20002;38.89207;-76.98194;Entire home/apt;80;5;131;2022-09-10;2.5;1;0;18;Washington D.C.
18343787;Dupont Historic Townhouse City Life;5487930;20009;38.91429;-77.04064;Private room;85;30;5;2023-02-01;0.07;19;252;1;Washington D.C.
43348706;"1-2 Bed ""SUNNY CLASSIC"" nr Valencia & Dolores Park";4152942;94110;37.75983;-122.42166;Entire home/apt;122;110;5;2023-01-03;0.16;4;221;2;San Francisco
46617563;WFH in Comfort and Style in this SoMa 1 Bedroom;22541573;94105;37.78789;-122.4024;Entire home/apt;280;30;3;2022-01-17;0.13;17;329;0;San Francisco
611114209229658792;Private Bathroom Guest Suite;455404058;94117;37.76983;-122.43241;Private room;108;2;53;2023-02-12;5.34;2;28;53;San Francisco
22548614;Airy private room in quiet home, Castro;165656350;94114;37.75842;-122.43442;Private room;98;1;303;2023-03-03;4.84;1;146;78;San Francisco
14426673;Walk to the Convention Center from a Remodeled Townhouse;3448315;20001;38.91071;-77.01787;Entire home/apt;597;31;37;2021-10-14;0.47;18;308;0;Washington D.C.
672652446376026166;Light-filled, top floor 2BD flat next to park;84486056;94117;37.770352;-122.44949;Entire home/apt;450;5;7;2023-01-01;1.14;1;11;7;San Francisco
562579442178071925;Bright Modern Studio near Golden Gate Park;82220255;94116;37.7488;-122.47347;Entire home/apt;180;1;19;2022-10-23;1.99;1;356;19;San Francisco
41609;Spacious Quiet SF Downtown Work-From-Home Retreat;54299;94109;37.78887;-122.41306;Entire home/apt;165;30;27;2022-09-18;0.18;1;274;4;San Francisco
31157758;1BR Nob Hill w/ Gym, short nr Union Sq.;107434423;94108;37.790598;-122.410225;Entire home/apt;213;31;0;0;0.0;138;273;0;San Francisco
16678379;5911 - One Spacious, Cozy Private Room and Bath;9671092;94122;37.76424;-122.47961;Private room;80;1;231;2023-02-25;3.14;2;66;33;San Francisco
592950954865791900;2 level house near the Castro with stunning views!;338645393;94114;37.76313;-122.44046;Entire home/apt;509;2;3;2022-08-06;0.28;1;8;3;San Francisco
32984485;Stunning Modern 1-Bedroom in Soma;7610972;94103;37.78372;-122.40657;Entire home/apt;149;30;12;2023-01-10;0.25;2;334;4;San Francisco
15314587;Elegant 2BR/1.5BA Apartment - Corp/Extended Stay;97565367;94108;37.79455;-122.41029;Entire home/apt;130;30;8;2022-11-20;0.16;1;243;3;San Francisco
17717979;Standard Double with shared bath;50160697;94102;37.78533;-122.41411;Private room;95;1;73;2022-10-31;1.05;7;216;7;San Francisco
2694647;Sundrenched 1BR Dupont Circle;1864688;20009;38.91391;-77.04235;Entire home/apt;170;31;391;2022-12-31;3.74;4;171;23;Washington D.C.
38581209;Solar Historic Rowhouse English Basement 1BR;199072;20001;38.92564;-77.02512;Entire home/apt;125;10;45;2023-01-17;1.06;1;7;14;Washington D.C.
41646213;Beautiful Bedroom in trendy area of the city.;35590783;20001;38.91278;-77.01123;Private room;130;2;6;2022-10-22;0.16;1;107;4;Washington D.C.
674903072842957531;Brand new suite in Victorian home;214206241;94110;37.7410636;-122.4201252;Entire home/apt;140;2;29;2023-03-05;4.12;1;41;29;San Francisco
10589940;Renovated English basement;30423702;20422;38.92484;-77.00915;Entire home/apt;77;31;0;0;0.0;1;301;0;Washington D.C.
20895152;Stunning 1BR in Washington near National Mall;95459395;20005;38.899914;-77.033127;Entire home/apt;324;31;1;2021-06-27;0.05;32;352;0;Washington D.C.
704554203672051542;Stunning Mission Modern Flat;477314210;94110;37.75085;-122.41199;Entire home/apt;144;30;1;2022-12-30;0.45;1;250;1;San Francisco
29594500;Sunny and Lofty Townhouse of K street DC.;222768138;20002;38.90189;-76.99953;Entire home/apt;549;31;32;2022-06-27;0.66;2;180;8;Washington D.C.
23813739;PRIVATE 1BR  & PRIVATE bath for solo travelers;23741447;94124;37.73182;-122.38605;Private room;70;2;73;2023-01-22;1.58;2;89;17;San Francisco
9727618;Spring into Summer on Capitol Hill;4630059;20003;38.88494;-76.98402;Entire home/apt;310;31;1;2016-04-05;0.01;1;0;0;Washington D.C.
30534300;Spacious two bedroom suite in quaint neighborhood;3286545;94127;37.74107;-122.46294;Entire home/apt;275;1;132;2023-01-14;2.69;2;87;25;San Francisco
34757739;Beautiful Downtown Apt: Walk to Convention Center;262130852;20001;38.90152;-77.02524;Entire home/apt;145;31;18;2022-07-13;0.39;1;46;4;Washington D.C.
579282992717275768;Beautiful top level unit with an epic roofdeck;92720638;94103;37.77464;-122.4105;Entire home/apt;335;1;17;2023-02-11;1.77;2;333;17;San Francisco
28667341;New Mission-Bernal Sanctuary with Great City Views;9662355;94110;37.74021;-122.42129;Entire home/apt;225;30;17;2023-02-28;0.31;1;53;6;San Francisco
27312690;The Golden Peacock Palace on Marina Blvd of San Francisco;205780984;94123;37.80514;-122.43617;Entire home/apt;2982;3;49;2022-12-19;0.89;2;244;3;San Francisco
1177438;1890s Rowhouse @ Union Inn;6027536;20002;38.90419;-77.0022;Entire home/apt;187;2;263;2023-03-04;2.22;2;47;29;Washington D.C.
45614328;1914 Arts & Crafts w/ Backyard & Ocean View;7167082;94121;37.77753;-122.50454;Entire home/apt;235;60;0;0;0.0;1;269;0;San Francisco
728564497605962232;Bedroom in Large Home close to Golden Gate Park;150749015;94122;37.76349;-122.48728;Private room;65;30;0;0;0.0;7;0;0;San Francisco
38351461;Charming & Quiet Apartment, Conveniently Located!;14863336;20011;38.95561;-76.99854;Entire home/apt;40;31;38;2022-01-30;0.9;1;0;0;Washington D.C.
47705504;Charming 1 bed 1bath - 1 block to Dolores Park;384297401;94114;37.7621;-122.43123;Entire home/apt;206;1;194;2023-03-03;7.74;1;131;89;San Francisco
748773532976477292;Donatello, Union Square, Location!4*, Studio10;6429436;94102;37.78742;-122.41141;Entire home/apt;263;2;0;0;0.0;8;280;0;San Francisco
773204945905666231;North Beach Boutique apartment;72272003;94133;37.80031;-122.40334;Entire home/apt;300;30;0;0;0.0;1;244;0;San Francisco
23222043;.Spacious Hayes Valley Apartment;9632192;94102;37.77317;-122.42439;Entire home/apt;110;30;13;2022-11-05;0.25;12;340;4;San Francisco
685763165453358932;Modern luxury single-family home near Precita Park;78866423;94110;37.74647368311309;-122.41022419184446;Entire home/apt;399;3;11;2023-02-14;2.05;1;343;11;San Francisco
31055670;End of Day;231980369;94131;37.7435;-122.43544;Entire home/apt;184;6;90;2023-02-09;1.77;1;0;14;San Francisco
788817318932845741;Boutique Hotel Room in Downtown;486687635;94109;37.78867875768809;-122.42263978857152;Private room;84;1;1;2023-01-08;0.52;26;364;1;San Francisco
37018045;Gorgeous cozy room right next to the metro;315148;20011;38.93682;-77.02521;Private room;38;31;4;2023-01-12;0.09;38;340;2;Washington D.C.
669570546010013500;Charming cozy private room with all necessities;103884979;94103;37.7764063;-122.4151619;Private room;101;1;24;2023-02-18;3.14;14;177;24;San Francisco
35255723;Beautiful 2BR Penthouse + Parking + Balcony;48005494;20009;38.91359;-77.04424;Entire home/apt;246;31;1;2021-04-17;0.04;138;153;0;Washington D.C.
47068509;Contemporary condo in SOMA/Hayes Valley;3955832;94102;37.77078;-122.42584;Entire home/apt;120;180;1;2023-01-04;0.48;1;364;1;San Francisco
31629533;Garden 1 Bedroom in Thriving Mission District;49354377;94110;37.75203;-122.41347;Entire home/apt;128;30;1;2022-12-24;0.41;2;316;1;San Francisco
18567743;Wonderful Glen Park/Noe Valley Studio;71570278;94131;37.74063;-122.42691;Entire home/apt;225;5;109;2022-07-23;1.54;1;94;7;San Francisco
28484136;Beautiful in Bloomingdale with Parking;58494674;20001;38.91736;-77.01248;Entire home/apt;420;3;29;2023-01-02;0.58;1;47;13;Washington D.C.
1483853;Super Hotel/Timeshare Union Sq.;6346492;94102;37.78726;-122.41109;Private room;196;2;65;2017-05-04;0.56;29;0;0;San Francisco
36456649;Spacious condo (kid friendly);4838788;94110;37.75739;-122.4184;Entire home/apt;270;30;26;2022-03-23;0.63;1;0;3;San Francisco
36352140;Comfy & Welcoming;22801245;20011;38.94966;-77.01503;Private room;45;7;3;2019-12-09;0.07;5;199;0;Washington D.C.
832676669976549619;Broadmoor 1 Bedroom Suite 232;502034331;94109;37.786834;-122.4246657;Private room;180;3;0;0;0.0;4;178;0;San Francisco
6227307;Large 3BR Home with King Bed, 30 yards from metro;9581259;20003;38.88236;-76.98688;Entire home/apt;300;3;92;2023-02-20;0.97;1;7;16;Washington D.C.
1623609;Private suite - in vibrant Mission;8633891;94110;37.76023;-122.40916;Private room;125;3;292;2023-02-05;2.57;1;57;42;San Francisco
586907721169505373;Lovely 1-bedroom loft in the heart of Rincon Hill;12301270;94105;37.78712;-122.38912;Entire home/apt;200;30;0;0;0.0;1;282;0;San Francisco
690747695691379997;(15) Private Bed Room Near Downtown SF;473145990;94109;37.7863;-122.41617;Private room;83;1;2;2022-09-22;0.3;8;156;2;San Francisco
19082321;Urban & Charming Bedroom (#2);130116131;20010;38.93729;-77.03404;Private room;60;31;47;2023-02-25;0.67;1;77;3;Washington D.C.
13578244;❤ Capitol, Union Station, Romantic, Walkable Apt ❤;2492536;20002;38.89904;-77.00072;Entire home/apt;113;1;465;2023-03-03;5.69;4;26;92;Washington D.C.
28757369;Sunny loft-like shared apartment in Adams Morgan;17734287;20009;38.91754;-77.04135;Private room;79;31;56;2020-02-29;1.06;1;88;0;Washington D.C.
3896205;Pacific Heights Old World Studio-Pvt Entrance;20169016;94118;37.78887;-122.44754;Entire home/apt;176;3;97;2023-01-13;1.09;5;342;23;San Francisco
9261548;SPACIOUS & REMODELED VICTORIAN;21418699;94112;37.72763;-122.43975;Entire home/apt;455;3;16;2021-11-01;0.18;1;345;0;San Francisco
16944449;The Bartlett QUEEN;17042045;94102;37.7872;-122.40953;Private room;89;1;125;2023-02-05;1.69;46;31;8;San Francisco
54014288;Rincon Hill 1BR w/ Gym & Lounge, nr Embarcadero;107434423;94105;37.78770300000001;-122.391971;Entire home/apt;280;31;0;0;0.0;138;0;0;San Francisco
24247148;Townhouse charm, downtown efficiency.;4171868;20001;38.90744;-77.01274;Private room;200;31;0;0;0.0;1;0;0;Washington D.C.
32191720;Suite A - Azure Anticipation;201430482;94134;37.725636;-122.40976;Private room;75;1;110;2023-02-12;2.25;3;360;24;San Francisco
49467562;Hayes Valley Classic Victorian Flat;6456352;94102;37.77558;-122.42929;Entire home/apt;320;4;6;2022-08-07;0.29;1;43;2;San Francisco
36638474;Remodeled Corner Studio w/ Office;4430421;94109;37.7856;-122.41464;Entire home/apt;85;30;1;2019-11-27;0.03;154;177;0;San Francisco
31100295;PANORAMIC VIEW NOB HILL FLAT;52462563;94108;37.79396;-122.41001;Entire home/apt;299;30;40;2021-08-15;0.79;2;364;0;San Francisco
12886507;Garden Suite;9348212;20008;38.93382;-77.06471;Entire home/apt;120;2;128;2023-03-07;1.56;1;240;28;Washington D.C.
754778317219264425;Charming Hotel Studio in Downtown San Francisco;486687635;94109;37.78749;-122.42113;Private room;84;1;4;2023-02-06;1.05;26;365;4;San Francisco
7715861;2BD Ritz-Carlton Club San Franciso;30857973;94104;37.78825;-122.40308;Entire home/apt;2500;1;2;2019-02-14;0.02;4;0;0;San Francisco
6677616;Luxury Woodley Park 1BR Condo+pool;9929955;20008;38.92709;-77.05468;Entire home/apt;99;180;0;0;0.0;1;365;0;Washington D.C.
41049584;Capitol City Dreams;177481753;20019;38.89067;-76.9485;Entire home/apt;58;1;50;2023-03-09;1.61;2;165;32;Washington D.C.
39343373;Inn at the Opera: Dreamforce suite;245447609;94102;37.7777;-122.42161;Entire home/apt;500;3;2;2019-11-18;0.05;7;0;0;San Francisco
9697108;Modern home in  Columbia Heights;39088137;20009;38.9201;-77.03467;Entire home/apt;110;31;3;2016-08-23;0.04;1;0;0;Washington D.C.
12176844;1912 Victorian With Epic Views Perched On Gardens;377744;94133;37.799271;-122.404549;Entire home/apt;450;30;74;2022-09-12;0.9;2;289;2;San Francisco
18172755;The Historic DC Firehouse 4 - First Floor 1B;5243080;20001;38.91372;-77.0249;Entire home/apt;151;2;32;2023-02-27;0.53;4;325;8;Washington D.C.
752448656652032305;Spacious, family friendly apartment near park;2411447;94117;37.770992;-122.433911;Entire home/apt;250;5;3;2023-02-18;1.02;1;25;3;San Francisco
48975753;Top Floor Flat. New Remodel with Art & Views.;739859;94110;37.75978;-122.40721;Entire home/apt;160;30;5;2022-10-05;0.27;2;276;2;San Francisco
52952941;Penthouse apt suite w/ views and fireplace;46613919;94122;37.76136;-122.48584;Entire home/apt;130;30;3;2023-02-03;0.57;4;339;3;San Francisco
52030809;Bright bedroom in Victorian home, SoMa;421302835;94103;37.77559;-122.40918;Private room;97;1;108;2023-02-25;6.35;3;233;73;San Francisco
40693560;Spacious Private Suite * Parks/Boating/Golf;97159379;94132;37.7332;-122.4816;Entire home/apt;85;2;25;2023-01-31;0.66;2;364;17;San Francisco
755403061840933730;Charming studio room boutique hotel San Francisco;486687635;94109;37.78807;-122.42254;Private room;80;1;3;2023-02-07;0.78;26;363;3;San Francisco
49278321;2 BR home on secluded cul-de-sac in Laurel heights;86183328;94118;37.78449;-122.44775;Entire home/apt;240;31;3;2022-08-14;0.15;2;179;2;San Francisco
2139562;PARADISE AT SAN FRANCISCO;8037793;94112;37.72816;-122.45817;Private room;156;4;157;2023-02-10;1.49;1;324;12;San Francisco
6431931;Quiet oasis in the heart of Adams Morgan;9335473;20009;38.9188;-77.04332;Entire home/apt;500;365;65;2019-10-07;0.69;1;365;0;Washington D.C.
18853536;Capitol Hill Apt across from Metro;84924342;20003;38.880428;-76.984352;Entire home/apt;85;2;307;2023-03-17;4.35;1;174;77;Washington D.C.
7825894;Cozy Garden Getaway;33688991;94109;37.79722;-122.42019;Entire home/apt;83;30;98;2022-08-31;1.07;2;316;1;San Francisco
23354077;Dolores Park Suite;39759525;94114;37.75722;-122.43185;Entire home/apt;154;2;266;2023-02-16;4.39;3;38;63;San Francisco
18971467;Professionally Designed and Furnished Three Bedroom Home;102973;94117;37.77593;-122.43919;Entire home/apt;1095;5;48;2023-01-13;0.69;1;75;11;San Francisco
10875641;Family Friendly Cleveland Park by the Metro & Zoo!;344019;20008;38.94221878051758;-77.05854797363281;Entire home/apt;225;2;69;2023-03-12;0.81;1;322;6;Washington D.C.
4286181;Private BR Shared Bath Sunny TH - A;3517743;20020;38.85097;-76.9794;Private room;65;31;22;2023-02-26;0.23;4;261;2;Washington D.C.
22554380;Lovely LeDroit Park Oasis - 2 Br, 2 Bath, (3 beds);23333270;20001;38.91798;-77.01433;Entire home/apt;158;31;174;2022-07-31;2.76;1;86;2;Washington D.C.
442397;OceanBeach 2bdrm2Bath FreeParking!;2198311;94122;37.7587;-122.5088;Entire home/apt;277;4;143;2023-02-06;1.09;1;56;12;San Francisco
16753438;Private Bathroom in Master room/Metro 12 min walk!;71110500;20016;38.94476;-77.08586;Private room;75;1;160;2023-03-11;2.13;3;77;28;Washington D.C.
17075256;Oasis in the City;2493198;94115;37.78477;-122.43386;Private room;98;30;0;0;0.0;1;89;0;San Francisco
37018830;Adams Morgan Luxe 2BR+ Deck, parking avail.;75240920;20009;38.92088;-77.04453;Entire home/apt;175;31;90;2022-06-08;2.05;3;153;5;Washington D.C.
35944422;Priv. basement BedRm, Bath, Entrance and Parking;3517743;20020;38.8482;-76.97704;Private room;132;31;4;2021-12-14;0.1;4;269;0;Washington D.C.
713529;03. The perfect Baseball fans hangout;3672670;20024;38.87182;-77.01231;Private room;99;1;624;2023-03-16;5.04;14;163;59;Washington D.C.
313405;Blue Room - Washington 1-2p Bedroom Near Metro;1541062;20012;38.9793;-77.0283;Private room;90;1;17;2023-03-15;0.13;2;358;10;Washington D.C.
34144445;Elegant, luminous home in Capitol Hill;777337;20002;38.89339;-76.99172;Entire home/apt;170;10;19;2020-08-25;0.41;1;51;0;Washington D.C.
34644786;The Grand Piano at Logan Circle!;46630199;20005;38.91016;-77.03215;Entire home/apt;590;2;73;2023-02-01;1.57;94;34;24;Washington D.C.
827576681474524763;Sonder The Bijou | Superior Queen Room;219930816;94102;37.78394568262807;-122.40869937718509;Private room;244;2;0;0;0.0;18;336;0;San Francisco
